,question_id,poll_id,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,internal,url,race_id,answer,candidate_id,candidate_name,candidate_party,pct,start_date,end_date,created_at,Poll_Time,end_date_month,end_date_year
9666,127365,68014,North Carolina,1365,Change Research,Change Research,48.0,Change Research,C-,491.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6238,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9667,127365,68014,North Carolina,1365,Change Research,Change Research,48.0,Change Research,C-,491.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6238,Trump,13254,Donald Trump,REP,48.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9668,127366,68015,Pennsylvania,1365,Change Research,Change Research,48.0,Change Research,C-,456.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6249,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9669,127366,68015,Pennsylvania,1365,Change Research,Change Research,48.0,Change Research,C-,456.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6249,Trump,13254,Donald Trump,REP,44.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9670,127367,68016,Wisconsin,1365,Change Research,Change Research,48.0,Change Research,C-,384.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6259,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9671,127367,68016,Wisconsin,1365,Change Research,Change Research,48.0,Change Research,C-,384.0,lv,lv,Online,False,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,6259,Trump,13254,Donald Trump,REP,43.0,2020-08-07 00:00:00,2020-08-09 00:00:00,2020-08-12 05:35:00,2 days,8,2020
9676,127359,68009,Massachusetts,290,MassINC Polling Group,MassINC Polling Group,198.0,MassINC Polling Group,A/B,501.0,lv,lv,Live Phone,False,https://d279m997dpfwgl.cloudfront.net/wp/2020/08/Topline-2020-09-WBUR-MA-faves-HR-mail.pdf,6230,Biden,13256,Joseph R. Biden Jr.,DEM,63.0,2020-08-06 00:00:00,2020-08-09 00:00:00,2020-08-12 05:28:00,3 days,8,2020
9677,127359,68009,Massachusetts,290,MassINC Polling Group,MassINC Polling Group,198.0,MassINC Polling Group,A/B,501.0,lv,lv,Live Phone,False,https://d279m997dpfwgl.cloudfront.net/wp/2020/08/Topline-2020-09-WBUR-MA-faves-HR-mail.pdf,6230,Trump,13254,Donald Trump,REP,27.0,2020-08-06 00:00:00,2020-08-09 00:00:00,2020-08-12 05:28:00,3 days,8,2020
9678,127405,68032,Kansas,460,SurveyUSA,SurveyUSA,325.0,SurveyUSA,A,1202.0,lv,lv,IVR/Online,False,http://www.surveyusa.com/client/PollReport.aspx?g=b7efcf1a-9519-4b36-95f6-5a05b8cc7f6d,6227,Biden,13256,Joseph R. Biden Jr.,DEM,41.0,2020-08-05 00:00:00,2020-08-09 00:00:00,2020-08-12 14:01:00,4 days,8,2020
9679,127405,68032,Kansas,460,SurveyUSA,SurveyUSA,325.0,SurveyUSA,A,1202.0,lv,lv,IVR/Online,False,http://www.surveyusa.com/client/PollReport.aspx?g=b7efcf1a-9519-4b36-95f6-5a05b8cc7f6d,6227,Trump,13254,Donald Trump,REP,48.0,2020-08-05 00:00:00,2020-08-09 00:00:00,2020-08-12 14:01:00,4 days,8,2020
9680,127332,68000,Wisconsin,1075,Marquette University Law School,Marquette Law School,195.0,Marquette University Law School,A/B,694.0,lv,lv,Live Phone,False,https://law.marquette.edu/poll/wp-content/uploads/2020/08/MLSP62ToplinesLV.pdf,6259,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-08-04 00:00:00,2020-08-09 00:00:00,2020-08-11 13:17:00,5 days,8,2020
9681,127332,68000,Wisconsin,1075,Marquette University Law School,Marquette Law School,195.0,Marquette University Law School,A/B,694.0,lv,lv,Live Phone,False,https://law.marquette.edu/poll/wp-content/uploads/2020/08/MLSP62ToplinesLV.pdf,6259,Trump,13254,Donald Trump,REP,46.0,2020-08-04 00:00:00,2020-08-09 00:00:00,2020-08-11 13:17:00,5 days,8,2020
9682,127333,68000,Wisconsin,1075,Marquette University Law School,Marquette Law School,195.0,Marquette University Law School,A/B,801.0,rv,rv,Live Phone,False,https://law.marquette.edu/poll/wp-content/uploads/2020/08/MLSP62ToplinesRV.pdf,6259,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-08-04 00:00:00,2020-08-09 00:00:00,2020-08-11 13:22:00,5 days,8,2020
9683,127333,68000,Wisconsin,1075,Marquette University Law School,Marquette Law School,195.0,Marquette University Law School,A/B,801.0,rv,rv,Live Phone,False,https://law.marquette.edu/poll/wp-content/uploads/2020/08/MLSP62ToplinesRV.pdf,6259,Trump,13254,Donald Trump,REP,45.0,2020-08-04 00:00:00,2020-08-09 00:00:00,2020-08-11 13:22:00,5 days,8,2020
9684,128122,68436,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-07-31 00:00:00,2020-08-09 00:00:00,2020-09-02 20:32:00,9 days,8,2020
9685,128122,68436,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Trump,13254,Donald Trump,REP,43.0,2020-07-31 00:00:00,2020-08-09 00:00:00,2020-09-02 20:32:00,9 days,8,2020
9686,127435,68045,Mississippi,172,Garin-Hart-Yang Research Group,Garin-Hart-Yang Research Group,113.0,Garin-Hart-Yang Research Group,B/C,600.0,lv,lv,Live Phone,False,https://projects.fivethirtyeight.com/polls/20200813_MS.pdf,6236,Biden,13256,Joseph R. Biden Jr.,DEM,43.0,2020-07-30 00:00:00,2020-08-09 00:00:00,2020-08-13 11:50:00,10 days,8,2020
9687,127435,68045,Mississippi,172,Garin-Hart-Yang Research Group,Garin-Hart-Yang Research Group,113.0,Garin-Hart-Yang Research Group,B/C,600.0,lv,lv,Live Phone,False,https://projects.fivethirtyeight.com/polls/20200813_MS.pdf,6236,Trump,13254,Donald Trump,REP,53.0,2020-07-30 00:00:00,2020-08-09 00:00:00,2020-08-13 11:50:00,10 days,8,2020
9688,127343,68001,Maine,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,500.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,6232,Biden,13256,Joseph R. Biden Jr.,DEM,44.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9689,127343,68001,Maine,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,500.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,6232,Trump,13254,Donald Trump,REP,36.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9690,127392,68001,Maine,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,453.0,lv,lv,Live Phone/Online,False,https://projects.fivethirtyeight.com/polls/20200812_ME.pdf,6232,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-12 10:25:00,12 days,8,2020
9691,127392,68001,Maine,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,453.0,lv,lv,Live Phone/Online,False,https://projects.fivethirtyeight.com/polls/20200812_ME.pdf,6232,Trump,13254,Donald Trump,REP,38.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-12 10:25:00,12 days,8,2020
9692,127344,68002,Maine CD-1,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,250.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,8422,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9693,127344,68002,Maine CD-1,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,250.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,8422,Trump,13254,Donald Trump,REP,33.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9694,127345,68003,Maine CD-2,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,249.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,8423,Biden,13256,Joseph R. Biden Jr.,DEM,39.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9695,127345,68003,Maine CD-2,114,Critical Insights,Critical Insights,64.0,Critical Insights,C/D,249.0,rv,rv,Live Phone/Online,False,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,8423,Trump,13254,Donald Trump,REP,38.0,2020-07-28 00:00:00,2020-08-09 00:00:00,2020-08-11 14:01:00,12 days,8,2020
9702,127318,67996,Georgia,460,SurveyUSA,SurveyUSA,325.0,SurveyUSA,A,623.0,lv,lv,Online,False,http://www.surveyusa.com/client/PollReport.aspx?g=4b9009c4-ef1d-4774-a211-0c4402738ec8,6221,Biden,13256,Joseph R. Biden Jr.,DEM,46.0,2020-08-06 00:00:00,2020-08-08 00:00:00,2020-08-11 07:11:00,2 days,8,2020
9703,127318,67996,Georgia,460,SurveyUSA,SurveyUSA,325.0,SurveyUSA,A,623.0,lv,lv,Online,False,http://www.surveyusa.com/client/PollReport.aspx?g=4b9009c4-ef1d-4774-a211-0c4402738ec8,6221,Trump,13254,Donald Trump,REP,44.0,2020-08-06 00:00:00,2020-08-08 00:00:00,2020-08-11 07:11:00,2 days,8,2020
9708,127296,67981,Arizona,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1013.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1OGtHWhhMFEx9VollDKv6dsI-KEkucYOI/view,6214,Biden,13256,Joseph R. Biden Jr.,DEM,44.8,2020-08-05 00:00:00,2020-08-08 00:00:00,2020-08-10 16:08:00,3 days,8,2020
9709,127296,67981,Arizona,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1013.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1OGtHWhhMFEx9VollDKv6dsI-KEkucYOI/view,6214,Trump,13254,Donald Trump,REP,46.2,2020-08-05 00:00:00,2020-08-08 00:00:00,2020-08-10 16:08:00,3 days,8,2020
9710,127296,67981,Arizona,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1013.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1OGtHWhhMFEx9VollDKv6dsI-KEkucYOI/view,6214,Jorgensen,14611,Jo Jorgensen,LIB,3.2,2020-08-05 00:00:00,2020-08-08 00:00:00,2020-08-10 16:08:00,3 days,8,2020
9711,128121,68435,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-07-30 00:00:00,2020-08-08 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9712,128121,68435,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Trump,13254,Donald Trump,REP,43.0,2020-07-30 00:00:00,2020-08-08 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9713,127302,67984,North Carolina,393,Rasmussen Reports/Pulse Opinion Research,Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,lv,IVR/Online,False,https://amgreatness.com/2020/08/10/trump-beating-biden-in-north-carolina-per-new-cag-rasmussen-poll/,6238,Biden,13256,Joseph R. Biden Jr.,DEM,47.26,2020-08-06 00:00:00,2020-08-07 00:00:00,2020-08-10 19:14:00,1 days,8,2020
9714,127302,67984,North Carolina,393,Rasmussen Reports/Pulse Opinion Research,Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,lv,IVR/Online,False,https://amgreatness.com/2020/08/10/trump-beating-biden-in-north-carolina-per-new-cag-rasmussen-poll/,6238,Trump,13254,Donald Trump,REP,48.36,2020-08-06 00:00:00,2020-08-07 00:00:00,2020-08-10 19:14:00,1 days,8,2020
9721,127266,67962,Pennsylvania,568,YouGov,YouGov,391.0,YouGov,B,1211.0,lv,lv,Online,False,https://drive.google.com/file/d/1CFgA4CjSVJSJYPxfLsQj6BUWuXo_YHd7/view,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-08-04 00:00:00,2020-08-07 00:00:00,2020-08-09 10:32:00,3 days,8,2020
9722,127266,67962,Pennsylvania,568,YouGov,YouGov,391.0,YouGov,B,1211.0,lv,lv,Online,False,https://drive.google.com/file/d/1CFgA4CjSVJSJYPxfLsQj6BUWuXo_YHd7/view,6249,Trump,13254,Donald Trump,REP,43.0,2020-08-04 00:00:00,2020-08-07 00:00:00,2020-08-09 10:32:00,3 days,8,2020
9723,127267,67963,Wisconsin,568,YouGov,YouGov,391.0,YouGov,B,994.0,lv,lv,Online,False,https://drive.google.com/file/d/1HySmD4Wu_uSqXjyvK69R3Re9pJUXvEHm/view,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-08-04 00:00:00,2020-08-07 00:00:00,2020-08-09 10:32:00,3 days,8,2020
9724,127267,67963,Wisconsin,568,YouGov,YouGov,391.0,YouGov,B,994.0,lv,lv,Online,False,https://drive.google.com/file/d/1HySmD4Wu_uSqXjyvK69R3Re9pJUXvEHm/view,6259,Trump,13254,Donald Trump,REP,42.0,2020-08-04 00:00:00,2020-08-07 00:00:00,2020-08-09 10:32:00,3 days,8,2020
9735,127485,68064,Massachusetts,568,YouGov,YouGov,391.0,YouGov,B,500.0,rv,rv,Online,False,https://www.wcvb.com/article/umass-amherstwcvb-poll-biden-leads-trump-in-mass-us-going-off-on-the-wrong-track/33600766,6230,Biden,13256,Joseph R. Biden Jr.,DEM,61.0,2020-07-31 00:00:00,2020-08-07 00:00:00,2020-08-14 08:05:00,7 days,8,2020
9736,127485,68064,Massachusetts,568,YouGov,YouGov,391.0,YouGov,B,500.0,rv,rv,Online,False,https://www.wcvb.com/article/umass-amherstwcvb-poll-biden-leads-trump-in-mass-us-going-off-on-the-wrong-track/33600766,6230,Trump,13254,Donald Trump,REP,28.0,2020-07-31 00:00:00,2020-08-07 00:00:00,2020-08-14 08:05:00,7 days,8,2020
9737,128120,68434,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-07-29 00:00:00,2020-08-07 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9738,128120,68434,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Trump,13254,Donald Trump,REP,42.0,2020-07-29 00:00:00,2020-08-07 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9739,127247,67956,Kansas,383,Public Policy Polling,Public Policy Polling,263.0,Public Policy Polling,B,864.0,v,v,IVR/Text,False,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/KansasMemoResultsAug20.pdf,6227,Biden,13256,Joseph R. Biden Jr.,DEM,43.0,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-07 09:11:00,1 days,8,2020
9740,127247,67956,Kansas,383,Public Policy Polling,Public Policy Polling,263.0,Public Policy Polling,B,864.0,v,v,IVR/Text,False,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/KansasMemoResultsAug20.pdf,6227,Trump,13254,Donald Trump,REP,50.0,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-07 09:11:00,1 days,8,2020
9741,127419,68037,Wisconsin,393,Rasmussen Reports/Pulse Opinion Research,Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,lv,IVR/Online,False,https://amgreatness.com/2020/08/12/wisconsin-poll-shows-biden-with-lead/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,55.17,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-13 00:08:00,1 days,8,2020
9742,127419,68037,Wisconsin,393,Rasmussen Reports/Pulse Opinion Research,Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,lv,IVR/Online,False,https://amgreatness.com/2020/08/12/wisconsin-poll-shows-biden-with-lead/,6259,Trump,13254,Donald Trump,REP,42.56,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-13 00:08:00,1 days,8,2020
9751,128119,68433,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-07-28 00:00:00,2020-08-06 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9752,128119,68433,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Trump,13254,Donald Trump,REP,41.0,2020-07-28 00:00:00,2020-08-06 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9753,127272,67968,Michigan,568,YouGov,YouGov,391.0,YouGov,B,761.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6233,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:58:00,10 days,8,2020
9754,127272,67968,Michigan,568,YouGov,YouGov,391.0,YouGov,B,761.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6233,Trump,13254,Donald Trump,REP,43.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:58:00,10 days,8,2020
9755,127273,67969,Pennsylvania,568,YouGov,YouGov,391.0,YouGov,B,742.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:58:00,10 days,8,2020
9756,127273,67969,Pennsylvania,568,YouGov,YouGov,391.0,YouGov,B,742.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6249,Trump,13254,Donald Trump,REP,41.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:58:00,10 days,8,2020
9757,127274,67970,Wisconsin,568,YouGov,YouGov,391.0,YouGov,B,734.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:59:00,10 days,8,2020
9758,127274,67970,Wisconsin,568,YouGov,YouGov,391.0,YouGov,B,734.0,rv,rv,Online,False,https://elections.wisc.edu/second-2020-election-survey/,6259,Trump,13254,Donald Trump,REP,43.0,2020-07-27 00:00:00,2020-08-06 00:00:00,2020-08-10 06:59:00,10 days,8,2020
9767,127253,67958,Texas,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1015.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1h4AyDeJ5t0yDw-W1cxiXEi6oDYRceR10/view,6254,Biden,13256,Joseph R. Biden Jr.,DEM,43.4,2020-08-01 00:00:00,2020-08-05 00:00:00,2020-08-07 10:58:00,4 days,8,2020
9768,127253,67958,Texas,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1015.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1h4AyDeJ5t0yDw-W1cxiXEi6oDYRceR10/view,6254,Trump,13254,Donald Trump,REP,49.4,2020-08-01 00:00:00,2020-08-05 00:00:00,2020-08-07 10:58:00,4 days,8,2020
9769,127253,67958,Texas,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1015.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/1h4AyDeJ5t0yDw-W1cxiXEi6oDYRceR10/view,6254,Jorgensen,14611,Jo Jorgensen,LIB,1.8,2020-08-01 00:00:00,2020-08-05 00:00:00,2020-08-07 10:58:00,4 days,8,2020
9770,128118,68432,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-07-27 00:00:00,2020-08-05 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9771,128118,68432,Wisconsin,1189,Morning Consult,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,False,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,6259,Trump,13254,Donald Trump,REP,41.0,2020-07-27 00:00:00,2020-08-05 00:00:00,2020-09-02 20:31:00,9 days,8,2020
9780,127277,67973,Arizona,1293,OH Predictive Insights,OH Predictive Insights,235.0,OH Predictive Insights,B/C,603.0,lv,lv,IVR/Live Phone,False,https://ktar.com/story/3479431/trump-snips-biden-lead-in-poll-of-likely-arizona-voters/,6214,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-08-03 00:00:00,2020-08-04 00:00:00,2020-08-10 10:17:00,1 days,8,2020
9781,127277,67973,Arizona,1293,OH Predictive Insights,OH Predictive Insights,235.0,OH Predictive Insights,B/C,603.0,lv,lv,IVR/Live Phone,False,https://ktar.com/story/3479431/trump-snips-biden-lead-in-poll-of-likely-arizona-voters/,6214,Trump,13254,Donald Trump,REP,45.0,2020-08-03 00:00:00,2020-08-04 00:00:00,2020-08-10 10:17:00,1 days,8,2020
9786,127577,68113,Arizona,356,OnMessage Inc.,OnMessage Inc.,239.0,OnMessage Inc.,B/C,400.0,lv,lv,Live Phone,False,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-08-02 00:00:00,2020-08-04 00:00:00,2020-08-18 16:40:00,2 days,8,2020
9787,127577,68113,Arizona,356,OnMessage Inc.,OnMessage Inc.,239.0,OnMessage Inc.,B/C,400.0,lv,lv,Live Phone,False,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,6214,Trump,13254,Donald Trump,REP,51.0,2020-08-02 00:00:00,2020-08-04 00:00:00,2020-08-18 16:40:00,2 days,8,2020
9788,127578,68114,Florida,356,OnMessage Inc.,OnMessage Inc.,239.0,OnMessage Inc.,B/C,400.0,lv,lv,Live Phone,False,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,6220,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-08-02 00:00:00,2020-08-04 00:00:00,2020-08-18 16:40:00,2 days,8,2020
